name,braid
12n_4,"[-1,2,3,-4,-1,3,3,-4,2,-3,2,-4]"
12n_5,"[-1,2,-1,2,3,-4,-3,4,-3,-4,-2,-4,-2,-3]"
12n_6,"[-1,2,-1,2,3,4,3,4,3,4,-2,4,-2,-3]"
12n_7,"[-1,2,3,-1,3,2,-3,4,-3,-3,-3,4]"
12n_8,"[-1,2,-1,2,3,-4,2,2,3,3,3,-4]"
12n_9,"[-1,2,-1,2,-3,4,-2,-2,-3,-3,-3,4]"
12n_10,"[-1,2,3,-4,-1,3,-4,2,-3,2,-4,-4]"
12n_11,"[-1,2,3,-1,-2,3,2,4,5,-3,-4,5,-4]"
12n_12,"[-1,2,-1,2,3,4,-5,-3,4,2,-5,2,3]"
12n_13,"[-1,2,-1,2,-3,-4,5,3,-4,-2,5,-2,-3]"
12n_14,"[-1,2,-1,2,-3,-3,2,2,3,-4,3,-4]"
12n_15,"[1,-2,1,-2,-3,-3,-2,-2,3,-4,3,-4]"
12n_16,"[-1,2,-1,2,3,3,2,2,3,-4,3,-4]"
12n_17,"[[1,-2,1,-2,3,-4,-4,3,-2,-2,-3,4,-3,4],[-1,2,-1,2,3,-2,-2,-4,-3,-3,5,-4,5]]"
12n_18,"[-1,2,-1,2,3,3,4,-5,-2,-2,-3,4,-5]"
12n_19,"[-1,2,-1,2,-3,-3,-4,5,2,2,3,-4,5]"
12n_20,"[[-1,2,-3,1,-3,-2,-2,1,-2,3,2,-1,2],[-1,-1,2,-1,2,3,-2,3,-2,-4,3,-4]]"
12n_21,"[-1,2,3,-1,3,4,2,4,-3,4,-3,4]"
12n_22,"[-1,2,3,-1,3,-4,2,-4,3,-4,3,-4]"
12n_23,"[-1,2,-1,2,-3,4,-3,4,3,-2,-2,-3,4,4]"
12n_24,"[[-1,2,-3,-3,-2,1,-2,3,1,2,-1,2,2],[-1,2,-1,2,3,-2,-2,-4,3,3,3,-4]]"
12n_25,"[-1,2,3,-4,-1,-2,3,4,-3,2,-3,4]"
12n_26,"[-1,2,-1,2,-3,4,-3,-3,4,-3,4,2,2,3]"
12n_27,"[-1,2,-1,2,-3,-3,2,2,3,4,-3,-3,4,4]"
12n_28,"[-1,-1,2,2,-1,3,-2,3,-2,-4,3,-4]"
12n_29,"[-1,2,-1,2,-3,4,-3,4,-3,4,2,4,2,3]"
12n_30,"[-1,2,-1,2,-3,-3,2,2,3,4,-3,-3,-3,4]"
12n_31,"[-1,2,-1,-3,2,-3,2,-4,3,3,3,-4]"
12n_32,"[-1,2,3,-1,3,4,2,-3,4,-3,-3,4]"
12n_33,"[-1,2,3,-1,3,-4,2,3,-4,3,3,-4]"
12n_34,"[-1,2,-1,2,3,3,-4,-2,-4,-2,3,3,-4,-3]"
12n_35,"[-1,2,-1,2,3,-4,3,-4,3,-2,-2,3]"
12n_36,"[-1,2,-1,2,-3,4,-3,4,-3,-2,-2,-3]"
12n_37,"[-1,2,-1,2,3,-4,3,-4,3,2,2,3]"
12n_38,"[-1,2,-1,2,3,-4,-4,3,-4,-2,-2,3]"
12n_39,"[-1,2,-1,2,-3,4,4,-3,4,-2,-2,-3]"
12n_40,"[-1,2,-1,2,3,-4,-4,3,-4,2,2,3]"
12n_41,"[-1,2,3,-1,-2,-2,-2,3,2,4,-3,4]"
12n_42,"[-1,2,3,-1,-2,3,2,4,-3,4,4,4]"
12n_43,"[-1,2,-1,2,3,-4,2,2,3,-4,-4,-4]"
12n_44,"[-1,2,-1,2,-3,4,-2,-2,-3,4,4,4]"
12n_45,"[-1,2,3,-1,-2,3,2,4,4,-3,4,-3]"
12n_46,"[-1,2,3,-1,-2,3,2,4,5,-3,-4,5,4]"
12n_47,"[-1,2,-1,2,3,-4,-5,2,2,3,4,-5,-4]"
12n_48,"[-1,2,-1,2,-3,4,5,-2,-2,-3,-4,5,4]"
12n_49,"[1,-2,3,4,-5,1,-2,3,4,-2,-3,4,-5]"
12n_50,"[-1,2,-1,2,-3,-4,5,-3,2,2,3,4,-3,4,5]"
12n_51,"[-1,2,-1,2,-3,-4,5,-3,-2,-2,3,-4,-3,4,5]"
12n_52,"[-1,2,-1,2,-3,-4,-4,-3,-2,-2,3,-4,3,4]"
12n_53,"[-1,2,-1,2,-3,4,3,3,-2,-2,-3,4,3,3]"
12n_54,"[-1,2,-3,-3,-2,1,-2,-2,-2,3,1,2,-1]"
12n_55,"[1,-2,-2,3,-4,1,1,2,2,2,3,-4]"
12n_56,"[-1,-2,-2,3,-4,-1,-1,2,2,2,3,-4]"
12n_57,"[-1,2,-1,2,3,-4,-4,3,-2,-2,3,-4,-3,4]"
12n_58,"[-1,2,-1,2,-3,-4,-4,-3,-2,-2,-3,4,-3,-4]"
12n_59,"[1,2,2,3,-4,1,1,2,2,2,3,-4]"
12n_60,"[-1,2,2,3,-4,-1,-1,2,2,2,3,-4]"
12n_61,"[-1,2,-1,2,3,-4,-4,3,2,2,3,-4,-3,4]"
12n_62,"[-1,2,-1,2,-3,4,4,-3,-3,-3,4,2,2,3]"
12n_63,"[-1,2,2,3,-4,-1,-1,-2,-2,-2,3,-4]"
12n_64,"[-1,2,-1,2,3,4,4,3,3,3,4,-2,-2,-3]"
12n_65,"[[-1,2,-1,-2,3,-4,-2,-4,3,-2,3,4,-2,3],[-1,-1,-2,1,3,-2,3,4,-3,-3,-5,4,-5]]"
12n_66,"[1,2,2,3,-4,1,1,-2,-2,-2,3,-4]"
12n_67,"[-1,-2,-2,3,-4,-1,-1,-2,-2,-2,3,-4]"
12n_68,"[1,2,2,-3,4,1,1,2,2,-3,2,4]"
12n_69,"[1,2,2,3,-4,1,1,-2,-2,3,-2,-4]"
12n_70,"[1,-2,-2,-3,4,1,1,2,2,-3,2,4]"
12n_71,"[1,2,2,3,-4,1,-4,1,3,-2,-2,-3,-4,2]"
12n_72,"[1,2,2,-3,4,1,4,1,-3,2,2,3,4,-2]"
12n_73,"[-1,2,-3,-4,-1,2,-4,-3,2,3,-4,3]"
12n_74,"[1,1,1,2,2,-1,2,3,2,2,1,3,3]"
12n_75,"[-1,-1,-1,-2,-2,1,-2,3,2,2,-1,3,3]"
12n_76,"[1,1,1,2,2,-1,2,3,-2,-2,1,3,3]"
12n_77,"[1,-2,1,2,3,4,3,4,3,4,2,4,2,-3]"
12n_78,"[-1,2,-1,-2,-3,4,3,-4,3,4,-2,4,-2,3]"
12n_79,"[1,-2,1,2,3,-4,3,-4,3,4,2,4,2,-3]"
12n_80,"[-1,-2,-2,1,1,1,-2,3,-2,-2,-1,-3,-3]"
12n_81,"[-1,2,2,1,1,1,2,-3,2,2,-1,3,3]"
12n_82,"[-1,2,-1,-2,-3,-3,4,-2,4,-2,3,3,4,-3]"
12n_83,"[-1,2,2,3,1,3,4,1,-2,-2,-3,2,4,4]"
12n_84,"[-1,2,-3,-3,2,2,1,1,2,-3,-2,1,-2]"
12n_85,"[-1,-2,-2,-3,-4,3,-1,3,-1,3,2,-4,3,3]"
12n_86,"[1,-2,-2,3,1,3,4,1,-2,-2,-3,2,4,4]"
12n_87,"[1,2,2,-3,1,-3,-4,1,2,2,3,-2,-4,-4]"
12n_88,"[1,1,2,2,3,3,-2,-2,1,1,2,-3,2,2,1]"
12n_89,"[1,-2,3,3,2,2,1,1,1,2,-3,-2,1]"
12n_90,"[-1,-2,-2,-1,-1,-1,2,3,-2,-2,-1,3,3]"
12n_91,"[1,2,2,1,1,1,-2,3,2,2,1,3,3]"
12n_92,"[-1,2,2,-1,-1,-1,-2,3,2,2,-1,3,3]"
12n_93,"[1,2,2,3,1,3,4,1,-2,-2,-3,2,4,4]"
12n_94,"[1,-2,1,2,3,3,2,2,-3,-4,3,3,3,-4]"
12n_95,"[-1,2,-1,-2,-3,-3,4,-2,4,-2,-3,-3,4,3]"
12n_96,"[1,-2,1,2,3,3,4,2,4,2,3,3,4,-3]"
12n_97,"[-1,2,-3,-1,-3,2,-3,-4,3,3,3,-4]"
12n_98,"[1,2,2,-3,4,1,1,2,-3,2,-3,4]"
12n_99,"[1,2,2,3,-4,1,1,-2,3,-2,3,-4]"
12n_100,"[1,2,2,3,4,1,4,1,3,2,2,-3,4,-3,2,-4]"
12n_101,"[1,2,2,-3,-4,1,-4,1,-3,-2,-2,3,-4,3,-2,4]"
12n_102,"[1,-2,-2,1,1,2,-3,4,-3,2,2,3,4,4,3,-4]"
12n_103,"[1,2,2,2,2,3,1,3,1,-2,1,-2,-3]"
12n_104,"[-1,-1,-1,-2,-2,-1,2,3,-2,-2,-1,3,3]"
12n_105,"[1,1,1,2,2,1,-2,3,2,2,1,3,3]"
12n_106,"[-1,-1,-1,2,2,-1,-2,3,2,2,-1,3,3]"
12n_107,"[-1,2,2,3,3,-2,-1,2,2,2,2,2,3]"
12n_108,"[-1,2,3,-2,3,2,-4,3,1,3,1,3,2,-4]"
12n_109,"[1,-2,-2,-3,-4,3,1,-4,-3,1,-2,-2,-3,2]"
12n_110,"[1,2,2,3,4,-3,1,4,3,1,2,2,3,-2]"
12n_111,"[1,2,2,-3,-4,3,1,-4,-3,1,2,2,-3,-2]"
12n_112,"[1,2,2,-3,4,1,1,-2,-3,2,2,2,-3,4]"
12n_113,"[-1,2,-1,2,-1,-2,1,-2,-2,-2,-2,-2]"
12n_114,"[1,1,1,2,2,-1,-1,2,2,2,2,2]"
12n_115,"[-1,-1,-1,-2,-2,-1,-2,3,2,2,-1,3,3]"
12n_116,"[-1,2,-1,-2,-2,-2,-3,-3,-2,-2,3,3,3]"
12n_117,"[1,-2,1,2,2,2,-3,-3,2,2,3,3,3]"
12n_118,"[1,2,2,-3,-4,3,1,-4,-3,1,-2,-2,-3,-2]"
12n_119,"[[1,-2,3,1,3,1,-2,1,-2,-3,1,-2,1],[1,1,-2,1,1,-2,1,-3,2,4,-3,4]]"
12n_120,"[-1,-1,2,2,3,-1,-2,-2,-3,-3,-2,-1,2]"
12n_121,"[-1,-2,1,1,-2,-3,2,-1,-2,-2,-3,-3,2]"
12n_122,"[-1,2,-1,2,-3,-3,-2,-2,3,4,3,3,4,4]"
12n_123,"[1,-2,1,-2,3,3,2,2,-3,4,3,3,4,4]"
12n_124,"[-1,2,-1,2,-3,-3,-2,-2,3,4,4,-3,-3,4]"
12n_125,"[1,-2,3,1,-2,3,-2,4,3,3,3,4]"
12n_126,"[-1,2,-3,-1,2,-3,2,4,3,3,3,4]"
12n_127,"[-1,2,-1,2,-3,-3,4,-2,4,-2,3,3,4,3]"
12n_128,"[1,-2,1,-2,3,3,4,2,4,2,3,3,4,-3]"
12n_129,"[-1,2,-1,2,2,-1,3,-2,-2,-4,3,-4]"
12n_130,"[-1,-2,-2,3,-1,3,-1,3,-4,2,3,-2,3,-4]"
12n_131,"[1,-2,-2,-3,4,1,1,-2,-2,3,3,2,4,4]"
12n_132,"[1,2,2,3,-4,1,1,2,2,-3,-3,-2,-4,-4]"
12n_133,"[-1,2,2,1,1,2,2,3,3,-2,1,2,2,2,-3]"
12n_134,"[1,1,2,2,3,-1,3,-1,-2,3,1,3,3]"
12n_135,"[-1,-1,-2,-2,-1,-1,2,3,-2,-2,-1,3,3]"
12n_136,"[1,1,2,2,1,1,-2,3,2,2,1,3,3]"
12n_137,"[-1,-1,2,2,-1,-1,-2,3,2,2,-1,3,3]"
12n_138,"[1,2,2,-3,4,1,1,-2,-2,3,3,2,4,4]"
12n_139,"[1,2,2,-3,-4,1,1,-2,3,-2,3,-4,3,3]"
12n_140,"[1,2,2,3,4,1,1,2,-3,2,-3,4,-3,-3]"
12n_141,"[1,-2,-2,-3,-4,1,1,-2,3,-2,3,-4,3,3]"
12n_142,"[1,-2,-3,4,1,-3,4,2,2,2,-3,-2]"
12n_143,"[1,-2,-3,4,1,2,4,2,2,-3,-2,4]"
12n_144,"[-1,2,3,-1,-2,-2,-2,3,-2,-4,3,-4]"
12n_145,"[-1,-2,-3,2,-3,-2,-4,1,1,-2,3,-2,3,-4]"
12n_146,"[-1,2,-1,2,-3,-3,-4,3,-2,-3,-3,-2,-4,3]"
12n_147,"[1,-2,3,1,3,-2,-2,1,1,-2,-3,-2,1]"
12n_148,"[-1,-2,-2,-3,2,-1,-2,-2,-2,-2,-3,-3,2]"
12n_149,"[-1,2,-1,-2,-3,-3,-4,3,-2,-3,-3,-2,-4,3]"
12n_150,"[1,2,2,1,1,2,-3,4,2,-3,4,-3]"
12n_151,"[1,2,2,1,1,-2,3,-4,-2,3,-4,3]"
12n_152,"[1,-2,-2,1,1,2,-3,4,2,-3,4,-3]"
12n_153,"[1,2,1,2,-3,2,2,3,1,3,2,1,2]"
12n_154,"[-1,2,1,-2,3,-2,-2,-3,1,-3,-2,1,2]"
12n_155,"[1,2,2,-1,2,3,-2,-2,3,3,2,2,1]"
12n_156,"[-1,2,3,-4,-1,2,3,2,3,-4,3,2]"
12n_157,"[1,-2,3,4,1,2,2,-3,4,2,3,-2]"
12n_158,"[1,-2,-2,1,1,2,-3,2,-3,-4,-3,2,-3,4]"
12n_159,"[-1,-2,1,-2,3,-2,-2,-3,1,-3,-2,-1,2]"
12n_160,"[-1,2,-3,-4,-1,3,-4,-3,4,2,4,-3]"
12n_161,"[1,-2,-2,1,1,2,-3,4,2,-3,2,4]"
12n_162,"[1,2,2,1,1,-2,3,-4,-2,3,-2,-4]"
12n_163,"[1,2,2,1,1,2,-3,4,2,4,-3,4]"
12n_164,"[1,2,2,1,1,-2,3,-4,-2,-4,3,-4]"
12n_165,"[1,-2,-2,1,1,2,-3,4,2,4,-3,4]"
12n_166,"[1,2,2,2,2,-1,2,3,2,2,1,3,3]"
12n_167,"[-1,-2,-2,-2,-2,1,-2,3,2,2,-1,3,3]"
12n_168,"[1,2,2,2,2,-1,2,3,-2,-2,1,3,3]"
12n_169,"[1,2,2,1,1,2,-3,2,3,3,4,-3,4,3]"
12n_170,"[1,2,2,1,1,-2,3,-2,-3,-3,-4,3,-4,-3]"
12n_171,"[1,-2,-2,1,1,2,-3,2,3,3,4,-3,4,3]"
12n_172,"[1,2,2,1,1,2,-3,4,2,-3,2,4]"
12n_173,"[1,-2,-2,1,1,2,3,-4,3,-2,3,-4,3,-4]"
12n_174,"[1,-2,-2,1,1,2,-3,4,-2,-3,-2,4,-3,4]"
12n_175,"[1,2,2,1,1,-2,3,-4,2,3,2,-4,3,-4]"
12n_176,"[1,2,2,1,1,-2,3,-2,3,4,-3,2,-3,4]"
12n_177,"[1,-2,1,2,3,4,4,3,2,2,3,3,-4,3]"
12n_178,"[1,-2,-2,-1,-1,-2,3,-4,3,2,3,2,-4,3]"
12n_179,"[1,-2,1,2,-3,4,3,-4,3,-4,2,2,3,3,-4,3]"
12n_180,"[-1,2,-3,-1,-3,2,2,-1,2,-3,-2,1,2]"
12n_181,"[1,-2,3,1,3,-2,1,1,-2,-2,-3,-2,1]"
12n_182,"[-1,2,3,-4,-1,2,-4,3,2,3,-4,3]"
12n_183,"[1,-2,3,4,1,2,4,2,-3,4,2,3]"
12n_184,"[1,-2,-2,3,1,3,-4,1,-2,3,-2,-4,-4,-3]"
12n_185,"[1,1,-2,-3,1,2,2,3,1,3,1,-2,1]"
12n_186,"[-1,-2,-2,-2,-2,-1,2,3,-2,-2,-1,3,3]"
12n_187,"[1,2,2,2,2,1,-2,3,2,2,1,3,3]"
12n_188,"[1,2,2,3,1,3,1,1,-2,1,-2,-2,-3]"
12n_189,"[1,2,2,3,1,3,1,-2,1,-2,-2,-2,-3]"
12n_190,"[1,-2,-1,2,-1,-1,-1,-2,1,-2,-2,-2]"
12n_191,"[1,1,1,2,2,2,2,-1,-1,2,2,2]"
12n_192,"[-1,-2,-2,-2,-2,-1,-2,3,2,2,-1,3,3]"
12n_193,"[-1,-1,-1,-2,-3,1,-3,1,-2,3,-2,-1,2]"
12n_194,"[1,1,1,-2,3,1,3,1,2,-3,2,-1,2]"
12n_195,"[1,2,2,1,1,-2,-3,-4,-2,-2,-2,3,-4,-3]"
12n_196,"[1,2,2,1,1,-2,-3,-4,2,2,2,3,-4,-3]"
12n_197,"[-1,2,2,3,4,-3,1,4,1,-2,3,-2,-2,3]"
12n_198,"[-1,2,-3,-4,-1,3,3,3,-4,2,-3,2]"
12n_199,"[-1,2,-1,-2,-3,-3,-2,-2,-2,-2,3,3,3]"
12n_200,"[1,-2,-3,-4,2,3,-4,-3,-2,3,-1,4,-1,-2]"
12n_201,"[1,-2,-3,1,2,3,3,-4,2,2,3,3,3,-4]"
12n_202,"[1,-2,-2,-3,1,-3,1,-2,3,-4,-2,3,-4,-3]"
12n_203,"[1,2,2,3,1,3,1,2,-3,4,2,-3,4,3]"
12n_204,"[1,2,2,-3,4,-3,1,-4,1,-2,3,4,4,3]"
12n_205,"[1,-2,-2,1,1,2,3,-4,3,-2,3,3,-4,3]"
12n_206,"[1,-2,-2,-3,1,-3,4,1,-2,-3,-2,4,-3,2]"
12n_207,"[1,2,2,3,1,3,-4,1,2,3,2,-4,3,-2]"
12n_208,"[-1,-2,-3,-3,-2,1,1,1,-2,3,-2,-2,-1]"
12n_209,"[-1,2,3,3,2,1,1,1,2,-3,2,2,-1]"
12n_210,"[1,2,2,-3,1,-3,-4,1,-2,3,-2,-4,-3,-2]"
12n_211,"[1,-2,3,1,-2,3,4,-3,2,2,2,-3,-2,-4]"
12n_212,"[-1,-2,-3,-3,-2,-2,1,1,1,-2,3,-2,-1]"
12n_213,"[-1,2,3,3,2,2,1,1,1,2,-3,2,-1]"
12n_214,"[1,2,2,1,1,-2,-3,-4,-2,3,-2,-4,-2,-3]"
12n_215,"[-1,2,2,3,1,3,1,-2,3,4,-3,4,-2,3]"
12n_216,"[1,-2,-2,1,1,2,-3,-4,-2,-2,-2,3,-4,-3]"
12n_217,"[1,2,2,1,1,-2,3,4,2,2,2,-3,4,3]"
12n_218,"[-1,2,-3,-4,-1,-1,2,3,3,3,-4,-3]"
12n_219,"[-1,2,2,3,-1,-1,-2,3,3,-2,4,-3,2,4]"
12n_220,"[-1,2,3,-1,3,3,4,2,3,3,3,4]"
12n_221,"[1,-2,3,1,3,3,4,-2,-3,-3,-3,4]"
12n_222,"[1,2,2,3,1,3,4,1,2,-3,2,4,-3,-2]"
12n_223,"[1,-2,-2,3,1,1,-2,3,3,-2,4,-3,2,4]"
12n_224,"[1,-2,3,1,3,3,-4,-2,-3,-3,-3,-4]"
12n_225,"[1,-2,-2,3,1,1,-2,-3,4,2,2,-3,2,4]"
12n_226,"[1,-2,-2,1,1,2,3,-4,3,3,-2,3,-4,3]"
12n_227,"[1,-2,-2,1,1,2,-3,4,-3,-2,-3,-2,4,-3]"
12n_228,"[1,2,2,1,1,-2,3,-4,3,2,3,2,-4,3]"
12n_229,"[1,-2,3,1,3,3,4,-2,3,3,3,4]"
12n_230,"[-1,2,3,-1,3,-4,5,2,-3,4,-3,4,5]"
12n_231,"[-1,2,-3,-1,-3,-4,2,-4,3,-4,3,-4]"
12n_232,"[-1,2,-1,2,-3,-4,3,-4,3,-4,-2,-4,-2,3]"
12n_233,"[1,-2,-1,2,-1,-2,1,-2,-2,-2,-2,-2]"
12n_234,"[1,-2,-2,1,1,2,2,2,2,2,2,2]"
12n_235,"[1,2,2,1,1,-2,-2,-2,-2,-2,-2,-2]"
12n_236,"[-1,-2,-3,1,-3,1,-2,3,-2,-2,-2,-1,2]"
12n_237,"[1,-2,-2,3,3,2,2,2,2,2,1,-2,3]"
12n_238,"[-1,2,2,3,3,-2,-2,-2,-2,-2,-1,2,3]"
12n_239,"[-1,-2,-3,1,-3,1,-2,-2,-2,3,-2,-1,2]"
12n_240,"[1,1,1,-2,-2,3,3,2,2,2,1,-2,3]"
12n_241,"[-1,-1,-1,2,2,3,3,-2,-2,-2,-1,2,3]"
12n_242,"[1,2,2,1,1,2,2,2,2,2,2,2]"
12n_243,"[1,2,2,3,3,2,2,2,2,2,1,-2,3]"
12n_244,"[1,1,1,2,2,3,3,2,2,2,1,-2,3]"
12n_245,"[-1,2,3,4,2,-3,4,3,2,3,1,3,1,2]"
12n_246,"[1,-2,3,-4,2,3,-4,-3,2,3,-1,3,-1,-2]"
12n_247,"[1,-2,-2,-3,1,1,2,3,4,3,4,3,2,-3,2,-4]"
12n_248,"[1,-2,-3,-4,3,-4,-3,4,2,4,-1,-3,-1,-2]"
12n_249,"[1,-2,-2,1,1,2,2,2,3,4,-2,-3,4,3]"
12n_250,"[1,2,2,1,1,-2,-2,-2,-3,-4,2,3,-4,-3]"
12n_251,"[1,2,2,1,1,2,2,2,3,4,-2,-3,4,3]"
12n_252,"[1,-2,-3,-4,1,3,3,3,-4,-2,3,-2,-3,-3]"
12n_253,"[-1,2,2,2,-3,-1,2,-3,-2,-2,-3,-3,-2]"
12n_254,"[1,2,2,3,1,1,-2,-2,3,3,2,1,-2]"
12n_255,"[1,-2,-2,-3,1,1,2,2,3,3,4,-2,-3,4]"
12n_256,"[1,2,2,3,1,1,-2,-2,-3,-3,-4,2,3,-4]"
12n_257,"[-1,-2,-2,3,-1,-1,2,2,3,3,-2,-1,2]"
12n_258,"[1,2,2,-3,4,1,1,2,-3,-2,-4,-3,-3,-4]"
12n_259,"[1,2,2,2,3,3,-2,1,2,2,2,-3,-1,2,1]"
12n_260,"[1,-2,-3,-4,2,2,2,-3,-4,-3,-2,3,-1,4,-1,-2]"
12n_261,"[-1,2,3,-1,3,3,-4,2,3,3,3,-4]"
12n_262,"[-1,2,-1,-2,-3,-3,2,-3,-4,2,3,3,3,-4]"
12n_263,"[1,-2,-2,-3,4,1,1,2,-3,2,4,-3,4,3]"
12n_264,"[1,2,2,3,-4,1,1,-2,3,-2,-4,3,-4,-3]"
12n_265,"[-1,2,-3,-4,-1,3,3,3,-4,-2,3,-2,3,3]"
12n_266,"[1,-2,-2,-3,1,-3,1,2,-3,4,2,-3,4,3]"
12n_267,"[1,2,2,3,1,3,1,-2,3,-4,-2,3,-4,-3]"
12n_268,"[-1,2,-1,2,-3,-4,5,-3,-2,-2,3,4,-3,4,5]"
12n_269,"[-1,2,-1,2,3,4,4,3,-2,-2,-3,4,-3,-4]"
12n_270,"[-1,2,-1,2,3,-4,-3,-3,-2,-2,3,-4,-3,-3]"
12n_271,"[-1,2,3,-1,-2,-2,3,-2,3,-4,3,-4]"
12n_272,"[-1,2,3,-1,-2,-2,3,-4,-2,3,-4,-4]"
12n_273,"[1,-2,1,-2,-3,4,2,2,2,2,-3,4]"
12n_274,"[-1,2,-3,2,1,1,2,3,-4,3,-2,-4,-3,4]"
12n_275,"[1,-2,3,-4,1,-2,-4,-3,2,-3,-4,3]"
12n_276,"[-1,-2,-2,1,-2,-2,-3,-1,-3,-2,1,-2,-3]"
12n_277,"[1,2,-3,-3,-2,1,-2,-3,-1,2,2,2,1]"
12n_278,"[1,-2,1,2,-3,4,2,4,-3,-3,2,-4,-3,-4]"
12n_279,"[-1,2,-1,2,-3,-3,4,2,-3,2,-3,2,4,3]"
12n_280,"[-1,2,3,4,-1,2,-3,2,-3,4,3,2]"
12n_281,"[-1,2,-1,2,-3,-4,2,-4,3,3,2,-4,3,-4]"
12n_282,"[-1,2,-3,-4,-1,-2,3,-2,3,-4,-3,2]"
12n_283,"[-1,2,3,-4,-1,2,3,2,-4,3,2,-4]"
12n_284,"[[-1,2,2,-1,2,2,-3,-1,-3,2,-1,2,3],[-1,2,-1,2,3,-2,3,-4,3,-2,3,-4]]"
12n_285,"[-1,2,3,-1,-2,3,4,3,-2,3,2,4]"
12n_286,"[-1,2,-3,-1,2,-3,4,3,-2,3,2,4]"
12n_287,"[-1,2,-3,-1,2,-3,-4,-3,2,-3,2,-4]"
12n_288,"[1,-2,1,2,3,3,-4,2,-4,2,-3,-3,4,-3]"
12n_289,"[1,-2,1,2,3,3,4,2,4,2,3,3,-4,3]"
12n_290,"[1,-2,-2,1,1,1,2,-3,2,2,1,3,3]"
12n_291,"[-1,-2,-2,-1,-1,-1,2,-3,2,2,-1,3,3]"
12n_292,"[1,2,2,1,1,1,2,-3,2,2,1,3,3]"
12n_293,"[-1,2,3,1,3,2,-1,2,3,1,2,-1,2]"
12n_294,"[-1,2,-1,2,3,-4,2,2,2,2,3,-4]"
12n_295,"[-1,2,-3,4,-1,-3,4,-2,-2,-2,-3,2]"
12n_296,"[-1,2,3,-4,-1,3,-4,2,2,2,3,2]"
12n_297,"[-1,2,-1,2,-3,4,-5,2,3,-2,3,2,4,3,-5]"
12n_298,"[-1,2,3,-4,-1,-2,3,-2,3,-4,3,2]"
12n_299,"[-1,2,-1,2,3,4,2,4,3,-2,3,-4,2,3]"
12n_300,"[-1,2,-3,4,-1,-2,4,-2,-2,-3,2,4]"
12n_301,"[-1,2,3,-4,-1,2,-4,2,2,3,2,-4]"
12n_302,"[-1,2,-1,2,-3,4,2,4,3,-2,3,-4,2,-3]"
12n_303,"[1,-2,1,2,-3,-3,2,2,3,3,3,3,3]"
12n_304,"[-1,-1,-1,-2,-2,-1,2,-3,2,2,-1,3,3]"
12n_305,"[1,-2,1,2,3,3,2,2,3,3,3,3,3]"
12n_306,"[1,-2,1,2,-3,-3,2,2,3,3,3,4,-3,4]"
12n_307,"[-1,2,2,-3,-4,3,1,-4,-3,1,-2,-2,-3,2]"
12n_308,"[1,-2,1,2,3,3,2,2,3,3,3,4,-3,4]"
12n_309,"[1,-2,1,2,3,3,2,2,-3,-3,-3,-3,-3]"
12n_310,"[1,-2,1,2,3,3,2,2,-3,-3,-3,-4,3,-4]"
12n_311,"[[1,-2,3,-4,2,3,-4,-3,2,3,-1,-4,-1,-2],[-1,2,-1,-3,-2,4,3,-2,3,-5,4,-3,-5]]"
12n_312,"[-1,2,-3,4,-1,-3,4,2,-3,2,3,3]"
12n_313,"[1,2,-3,-3,2,-1,-1,-2,3,4,-2,-3,4,3]"
12n_314,"[[-1,2,-3,-1,-3,2,-1,2,3,-1,2,-1,2],[-1,2,-1,2,3,-2,-1,-4,3,2,-4,-3]]"
12n_315,"[1,-2,3,3,2,-1,2,-3,-1,-1,-1,-2,1]"
12n_316,"[1,-2,1,2,-3,2,2,-3,2,2,3,3,3]"
12n_317,"[1,-2,-2,-2,3,3,-2,1,-2,-3,1,-2,1]"
12n_318,"[-1,-2,-3,1,-3,2,2,-1,2,-3,-2,-1,2]"
12n_319,"[1,-2,3,3,-2,1,-2,-3,1,1,1,-2,1]"
12n_320,"[1,-2,-3,1,-3,2,2,-1,2,-3,-2,1,-2]"
12n_321,"[-1,2,3,1,3,2,-1,2,3,1,-2,1,2]"
12n_322,"[1,-2,3,1,3,-4,-2,-3,2,4,-3,-4]"
12n_323,"[-1,2,3,-1,3,-2,1,-2,3,-1,-2,1,-2]"
12n_324,"[-1,-2,3,3,-2,1,1,-2,3,4,-2,-3,4,3]"
12n_325,"[1,-2,3,-1,3,-2,1,-2,3,1,-2,1,-2]"
12n_326,"[1,2,2,3,1,3,1,-2,-2,1,-2,-3,1]"
12n_327,"[-1,-1,-1,-2,-2,-3,-1,-3,2,-1,2,2,3]"
12n_328,"[1,2,3,1,3,2,2,-1,2,3,2,1,2]"
12n_329,"[-1,-2,-2,-3,-1,-1,2,-1,-2,-2,-3,-3,2]"
12n_330,"[1,-2,-3,-3,2,-1,2,2,2,3,1,-2,1]"
12n_331,"[-1,-2,-2,-1,-1,-2,-3,2,-3,4,3,-2,3,4]"
12n_332,"[-1,2,-1,-2,3,-4,-3,-3,-2,-2,3,-4,-3,-3]"
12n_333,"[1,-2,1,2,-3,-4,-4,-3,2,2,3,-4,3,4]"
12n_334,"[1,-2,-2,-1,-1,-2,3,-2,3,4,-3,2,-3,4]"
12n_335,"[-1,-2,3,3,2,-1,2,2,2,3,1,-2,-1]"
12n_336,"[-1,2,-3,4,-1,-3,-1,2,3,-2,-4,-2,3,-4]"
12n_337,"[1,2,-3,-3,2,-3,4,-1,-1,-2,3,-2,-3,4]"
